Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00010
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
6/9/2017 11:18:51 AM;51;EIS;50:39:22.918;00:00:21.390;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.68621;27.31362;7.60330;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99287;0.35019;28.35214;15.55561;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:02 AM;51;EIS;50:39:33.697;00:00:32.169;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.68536;27.11828;5.39320;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97377;0.35219;27.64937;11.24804;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:12 AM;51;EIS;50:39:44.428;00:00:42.900;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.68454;27.08450;3.38633;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98607;0.36126;27.29537;7.12661;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:23 AM;51;EIS;50:39:55.218;00:00:53.690;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.68640;27.25240;1.58027;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99937;0.36610;27.29818;3.31867;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:34 AM;51;EIS;50:40:05.897;00:01:04.369;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.68601;27.58884;0.11675;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01020;0.36616;27.58908;0.24246;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:44 AM;51;EIS;50:40:16.598;00:01:15.070;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.68132;28.02465;-1.04549;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01020;0.36237;28.04414;-2.13649;-10.00000;-10.00000;-7.93541;
6/9/2017 11:19:55 AM;51;EIS;50:40:27.501;00:01:25.973;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.68223;28.60935;-2.14014;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02272;0.35648;28.68929;-4.27808;-10.00000;-10.00000;-7.93541;
6/9/2017 11:20:06 AM;51;EIS;50:40:38.495;00:01:36.967;4;1;Pan_5pulse_EIS_0dC;3.68471;0.00000;-1.16001;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.68697;29.28920;-3.09237;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02655;0.34855;29.45200;-6.02698;-10.00000;-10.00000;-7.93541;
6/9/2017 11:20:17 AM;51;EIS;50:40:49.525;00:01:47.997;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.68200;30.07122;-3.96965;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02980;0.33951;30.33210;-7.52004;-10.00000;-10.00000;-7.93541;
6/9/2017 11:20:29 AM;51;EIS;50:41:00.762;00:01:59.234;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.69531;30.95635;-4.79433;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03256;0.32962;31.32540;-8.80367;-10.00000;-10.00000;-7.93541;
6/9/2017 11:20:40 AM;51;EIS;50:41:12.206;00:02:10.678;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.68683;31.97405;-5.60781;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03256;0.31917;32.46209;-9.94772;-10.00000;-10.00000;-7.93541;
6/9/2017 11:20:52 AM;51;EIS;50:41:24.046;00:02:22.518;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.68689;33.09512;-6.39406;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03821;0.30801;33.70714;-10.93497;-10.00000;-10.00000;-7.93541;
6/9/2017 11:21:04 AM;51;EIS;50:41:36.184;00:02:34.656;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.67752;34.35764;-7.18611;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04218;0.29691;35.10111;-11.81346;-10.00000;-10.00000;-7.93541;
6/9/2017 11:21:16 AM;51;EIS;50:41:47.799;00:02:46.271;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.69454;35.74172;-7.97262;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04271;0.28474;36.62012;-12.57466;-10.00000;-10.00000;-7.93541;
6/9/2017 11:21:28 AM;51;EIS;50:41:59.928;00:02:58.400;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.68584;37.27034;-8.75874;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04517;0.27299;38.28569;-13.22486;-10.00000;-10.00000;-7.93541;
6/9/2017 11:21:39 AM;51;EIS;50:42:11.449;00:03:09.921;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.68711;38.93084;-9.55019;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04721;0.26125;40.08511;-13.78315;-10.00000;-10.00000;-7.92420;
6/9/2017 11:21:51 AM;51;EIS;50:42:23.249;00:03:21.721;4;1;Pan_5pulse_EIS_0dC;3.68535;0.00000;-1.16001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.68680;40.70622;-10.36082;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04721;0.24957;42.00408;-14.28008;-10.00000;-10.00000;-7.93541;
6/9/2017 11:22:02 AM;51;EIS;50:42:34.598;00:03:33.070;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.68226;42.62739;-11.19891;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04921;0.23806;44.07391;-14.71989;-10.00000;-10.00000;-7.93541;
6/9/2017 11:22:14 AM;51;EIS;50:42:46.260;00:03:44.732;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.67892;44.67777;-12.07628;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04921;0.22680;46.28109;-15.12545;-10.00000;-10.00000;-7.93541;
6/9/2017 11:22:26 AM;51;EIS;50:42:58.255;00:03:56.727;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.69241;46.88022;-13.00385;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04966;0.21597;48.65034;-15.50320;-10.00000;-10.00000;-7.94662;
6/9/2017 11:22:38 AM;51;EIS;50:43:09.855;00:04:08.327;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.69372;49.25528;-13.98304;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05323;0.20570;51.20164;-15.84867;-10.00000;-10.00000;-7.93541;
6/9/2017 11:22:50 AM;51;EIS;50:43:21.742;00:04:20.214;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.69788;51.81659;-15.01773;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05335;0.19525;53.94897;-16.16290;-10.00000;-10.00000;-7.93541;
6/9/2017 11:23:01 AM;51;EIS;50:43:33.268;00:04:31.740;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.69450;54.54317;-16.08766;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05419;0.18538;56.86625;-16.43357;-10.00000;-10.00000;-7.73366;
6/9/2017 11:23:13 AM;51;EIS;50:43:45.113;00:04:43.585;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.68756;57.50206;-17.24129;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05600;0.17591;60.03124;-16.69072;-10.00000;-10.00000;-7.93541;
6/9/2017 11:23:25 AM;51;EIS;50:43:57.250;00:04:55.722;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.69651;60.60119;-18.43085;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05479;0.16652;63.34193;-16.91627;-10.00000;-10.00000;-7.92420;
6/9/2017 11:23:37 AM;51;EIS;50:44:08.835;00:05:07.307;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.68033;63.87576;-19.70446;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05564;0.15792;66.84593;-17.14401;-10.00000;-10.00000;-7.93541;
6/9/2017 11:23:49 AM;51;EIS;50:44:20.881;00:05:19.353;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.68727;67.40507;-21.13785;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05682;0.14960;70.64172;-17.41113;-10.00000;-10.00000;-7.93541;
6/9/2017 11:24:00 AM;51;EIS;50:44:32.278;00:05:30.750;4;1;Pan_5pulse_EIS_0dC;3.68600;0.00000;-1.16001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.68775;71.23765;-22.75228;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05854;0.14155;74.78281;-17.71273;-10.00000;-10.00000;-7.93541;
6/9/2017 11:24:12 AM;51;EIS;50:44:44.084;00:05:42.556;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.68779;75.51976;-24.50345;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06162;0.13371;79.39555;-17.97639;-10.00000;-10.00000;-7.93541;
6/9/2017 11:24:23 AM;51;EIS;50:44:55.380;00:05:53.852;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.68779;80.44484;-26.28091;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06590;0.12595;84.62894;-18.09194;-10.00000;-10.00000;-7.93541;
6/9/2017 11:24:35 AM;51;EIS;50:45:07.314;00:06:05.786;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.68790;86.07297;-27.69892;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06846;0.11817;90.42005;-17.83856;-10.00000;-10.00000;-7.92420;
6/9/2017 11:24:47 AM;51;EIS;50:45:19.390;00:06:17.862;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.67754;92.31228;-28.38088;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06791;0.11058;96.57656;-17.08974;-10.00000;-10.00000;-7.93541;
6/9/2017 11:24:59 AM;51;EIS;50:45:31.029;00:06:29.501;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.68296;98.60710;-28.00999;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06110;0.10351;102.50815;-15.85755;-10.00000;-10.00000;-7.92420;
6/9/2017 11:25:10 AM;51;EIS;50:45:41.812;00:06:40.284;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.68045;104.39137;-26.49381;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05110;0.09759;107.70088;-14.24060;-10.00000;-10.00000;-7.93541;
6/9/2017 11:25:20 AM;51;EIS;50:45:52.173;00:06:50.645;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.68350;109.52727;-24.21983;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04131;0.09283;112.17319;-12.46919;-10.00000;-10.00000;-7.92420;
6/9/2017 11:25:34 AM;51;EIS;50:46:05.848;00:07:04.320;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.68354;114.51701;-21.45754;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03902;0.08918;116.50996;-10.61270;-10.00000;-10.00000;-7.93541;
6/9/2017 11:25:52 AM;51;EIS;50:46:23.765;00:07:22.237;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.68460;118.37640;-18.73417;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02844;0.08581;119.84966;-8.99301;-10.00000;-10.00000;-7.92420;
6/9/2017 11:26:14 AM;51;EIS;50:46:46.413;00:07:44.885;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.68662;121.34560;-16.33719;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02171;0.08345;122.44043;-7.66783;-10.00000;-10.00000;-7.93541;
6/9/2017 11:26:44 AM;51;EIS;50:47:16.544;00:08:15.016;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.68549;123.73616;-14.45044;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01718;0.08165;124.57709;-6.66108;-10.00000;-10.00000;-7.93541;
6/9/2017 11:27:23 AM;51;EIS;50:47:55.613;00:08:54.085;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.68751;125.53354;-13.11994;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01344;0.08029;126.21728;-5.96652;-10.00000;-10.00000;-7.93541;
6/9/2017 11:28:15 AM;51;EIS;50:48:47.495;00:09:45.967;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.68854;127.12561;-12.33250;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01220;0.07925;127.72240;-5.54095;-10.00000;-10.00000;-7.93541;
6/9/2017 11:29:23 AM;51;EIS;50:49:55.530;00:10:54.002;4;1;Pan_5pulse_EIS_0dC;3.68664;0.00000;-1.16001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.68863;128.45200;-12.11821;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00973;0.07826;129.02236;-5.38936;-10.00000;-10.00000;-7.93541;
6/9/2017 11:30:54 AM;51;EIS;50:51:26.036;00:12:24.508;4;1;Pan_5pulse_EIS_0dC;3.68728;0.00000;-1.16001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.68842;129.88181;-12.55897;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01119;0.07749;130.48760;-5.52306;-10.00000;-10.00000;-7.93541;
6/9/2017 11:32:55 AM;51;EIS;50:53:26.730;00:14:25.202;4;1;Pan_5pulse_EIS_0dC;3.68728;0.00000;-1.16001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.68921;131.32691;-13.53147;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01269;0.07671;132.02219;-5.88280;-10.00000;-10.00000;-7.92420;
6/9/2017 11:35:34 AM;51;EIS;50:56:06.615;00:17:05.087;4;1;Pan_5pulse_EIS_0dC;3.68793;0.00000;-1.16001;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.68915;133.19619;-15.22538;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01494;0.07571;134.06356;-6.52106;-10.00000;-10.00000;-7.94662;
6/9/2017 11:39:07 AM;51;EIS;50:59:39.571;00:20:38.043;4;1;Pan_5pulse_EIS_0dC;3.68857;0.00000;-1.16001;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.69000;135.38751;-17.44449;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01820;0.07459;136.50673;-7.34203;-10.00000;-10.00000;-7.93541;
6/9/2017 11:43:51 AM;51;EIS;51:04:22.856;00:25:21.328;4;1;Pan_5pulse_EIS_0dC;3.68857;0.00000;-1.16001;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.69049;137.87641;-20.40509;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02078;0.07324;139.37816;-8.41841;-10.00000;-10.00000;-7.93541;
6/9/2017 11:50:08 AM;51;EIS;51:10:39.673;00:31:38.145;4;1;Pan_5pulse_EIS_0dC;3.68921;0.00000;-1.16001;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.69087;141.04114;-23.98136;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02678;0.07177;143.06541;-9.64977;-10.00000;-10.00000;-7.93541;
6/9/2017 11:58:30 AM;51;EIS;51:19:01.866;00:40:00.338;4;1;Pan_5pulse_EIS_0dC;3.69050;0.00000;-1.16001;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.69166;145.28266;-28.27399;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03412;0.06987;148.00834;-11.01288;-10.00000;-10.00000;-7.94662;
6/9/2017 12:09:40 PM;51;EIS;51:30:11.841;00:51:10.313;4;1;Pan_5pulse_EIS_0dC;3.69114;0.00000;-1.16001;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.69262;150.42126;-33.51169;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04140;0.06758;154.10902;-12.55957;-10.00000;-10.00000;-7.92420;
6/9/2017 12:24:31 PM;51;EIS;51:45:03.254;01:06:01.726;4;1;Pan_5pulse_EIS_0dC;3.69179;0.00000;-1.16001;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.69346;156.89313;-39.37922;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04970;0.06489;161.75963;-14.08983;-10.00000;-10.00000;-7.92420;
6/9/2017 12:44:18 PM;51;EIS;52:04:49.767;01:25:48.239;4;1;Pan_5pulse_EIS_0dC;3.69243;0.00000;-1.16001;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.69404;164.59733;-46.37284;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05674;0.06180;171.00504;-15.73439;-10.00000;-10.00000;-7.92420;
6/9/2017 1:10:42 PM;51;EIS;52:31:13.841;01:52:12.313;4;1;Pan_5pulse_EIS_0dC;3.69307;0.00000;-1.16001;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.69497;174.08305;-54.11540;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06635;0.05849;182.30026;-17.26836;-10.00000;-10.00000;-7.93541;
6/9/2017 1:45:51 PM;51;EIS;53:06:23.148;02:27:21.620;4;1;Pan_5pulse_EIS_0dC;3.69436;0.00000;-1.16001;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.69542;184.80816;-63.26171;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06635;0.05485;195.33587;-18.89660;-10.00000;-10.00000;-7.92420;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00007
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
